,USGS-01434000,USGS-01531000,USGS-04235500,USGS-04236500
1960-05-31,3861.0020328192004,6995.110613621761,325.1340325693441,0.0
1960-06-30,4725.798527738881,3613.7959620710403,233.04764745216002,0.0
1960-07-31,2419.3913728204802,601.7329900800001,118.64758722048002,0.0
1960-08-31,2563.8072904396804,430.5859692779521,83.194895287296,0.0
1960-09-30,7013.233395440641,254.65340140185603,66.74280741734401,0.0
1960-10-31,2732.8588645939203,186.66465273446403,41.852299262976004,0.0
1960-11-30,2154.34568871936,231.49022088960004,87.04598642380802,0.0
1960-12-31,1991.8069892812803,193.60228014950403,50.46062062694401,0.0
1961-01-31,1463.9809688064001,191.28029872896002,12.544363040256002,0.0
1961-02-28,5896.983302784001,3912.8218620825605,110.35075116902402,0.0
1961-03-31,8557.067871636482,4310.673556700161,716.2463176980481,0.0
1961-04-30,11976.893434552321,9513.044612582402,710.0166114478081,0.0
1961-05-31,6214.131984614401,3870.0634237286404,404.02476717465606,0.0
1961-06-30,2622.4231628851203,2175.5833236633603,282.40391106201605,0.0
1961-07-31,1492.0146469324802,789.7568514508802,234.23695500902403,0.0
1961-08-31,1895.7562456412163,802.4711155706881,163.27493744947202,0.0
1961-09-30,1479.8950365911041,354.4419687920641,76.45548579840002,0.0
1961-10-31,1104.3570170880002,229.39477424179205,58.41765451929601,0.0
1961-11-30,1806.3316441036802,419.42913172070405,57.45488173516801,0.0
1961-12-31,2007.6644233728002,451.4554852162561,266.34825904435206,0.0
1962-01-31,5088.5373325824,1151.3629824307202,130.908781794816,0.0
1962-02-28,1913.3693242214404,662.6142102528001,140.59314332928003,0.0
1962-03-31,6665.219350824961,5330.0800340121605,279.77044432896,0.0
1962-04-30,10728.40366831104,6114.17351614464,617.4771567851521,0.0
1962-05-31,2416.2765196953605,1411.9629216168962,197.73653975193602,0.0
1962-06-30,1256.41848328704,438.76953794304006,63.316468979712006,0.0
1962-07-31,973.6464532193281,145.35037355673603,75.29449508812802,0.0
1962-08-31,1153.9398154705923,140.05512324403202,57.31329750220801,0.0
1962-09-30,1079.2682910074882,183.66306699571203,49.07309514393601,0.0
1962-10-31,1730.1593267712003,697.1324462484481,46.80774741657601,0.0
1962-11-30,3350.4492887654405,1288.105034623488,43.976062757376006,0.0
1962-12-31,2598.9201802137604,1302.8014780047363,46.977648496128005,0.0
1963-01-31,2621.8568259532803,794.0043784396802,74.89805923584001,0.0
1963-02-28,2172.75163900416,383.41010285568007,103.58302483353602,0.0
1963-03-31,9720.607098101762,7994.1289613875215,546.062069680128,0.0
1963-04-30,6550.536122127361,2910.4054927257603,393.43426654924804,0.0
1963-05-31,3150.5323518259206,1615.7592665395202,271.643509357056,0.0
1963-06-30,1765.8385534771203,596.1828881479681,177.40504389888002,0.0
1963-07-31,1422.3552043161603,326.49324120576006,61.67409187737601,0.0
1963-08-31,1337.5745656197123,164.66246293248003,55.41606878054401,0.0
1963-09-30,1070.178583251456,119.35550838528002,57.115079576064005,0.0
1963-10-31,1039.9078742446081,110.20916693606402,43.09824051302401,0.0
1963-11-30,1615.4760980736003,625.0943885184001,41.427546564096005,0.0
1963-12-31,3209.4313927372805,1359.4918048819202,252.21815259494403,0.0
1964-01-31,4942.988741099521,2685.8528992512,374.46197933260805,0.0
1964-02-29,2737.6727285145603,1008.0797386752001,321.6510604385281,0.0
1964-03-31,10084.478576808962,11267.471476882945,761.1285195463681,0.0
1964-04-30,6075.662604779521,3936.891181685761,379.19089271347207,0.0
1964-05-31,3576.4177245696005,1861.3795938785283,343.51166600755204,0.0
1964-06-30,1569.0364696627203,414.7568520330241,88.20697713408,0.0
1964-07-31,1383.9858771840002,258.27795776563204,57.03012903628801,0.0
1964-08-31,1185.428148880896,140.02680639744003,45.873291479040006,0.0
1964-09-30,1025.9476688747523,88.46182875340801,34.744770768384,0.0
1964-10-31,878.5018486702081,88.60341298636801,31.233481790976004,0.0
1964-11-30,750.7645536936961,114.62659500441602,25.966548324864004,0.0
1964-12-31,1638.3561101199361,250.15102279372803,20.727931705344,0.0
1965-01-31,1980.1970821785603,477.33708300134407,58.87072406476801,0.0
1965-02-28,3536.2078024089606,2156.75262067968,281.49777197107204,0.0
1965-03-31,2924.28074755584,1469.0780011929603,240.83478026496005,0.0
1965-04-30,4268.19828681216,3777.7505038387208,188.64683199590402,0.0
1965-05-31,1707.9872358896641,2074.1240623242243,200.85139287705604,0.0
1965-06-30,843.8703452881921,769.3120882114561,57.228346962432006,0.0
1965-07-31,613.6826993418241,157.24344912537603,57.59646596812801,0.0
1965-08-31,845.7675740098562,108.59510668032001,52.32953250201601,0.0
1965-09-30,972.0040761169921,132.013138811904,49.24299622348801,0.0
1965-10-31,1255.738878968832,162.68028367104003,47.28913380864001,0.0
1965-11-30,1114.0696954690561,436.58914075545607,110.91708810086402,0.0
1965-12-31,2056.93573644288,804.1984432128002,228.57358569062404,0.0
1966-01-31,1879.9554452428804,900.7588900915201,203.45654276352002,0.0
1966-02-28,2302.1596279296004,2767.4054174361604,392.4431769185281,0.0
1966-03-31,7332.930593464321,7018.047259361281,517.63195570176,0.0
1966-04-30,2961.0926481254405,2137.6387492300805,419.65566649344004,0.0
1966-05-31,4490.485532559361,2648.4746617497603,364.55108302540805,0.0
1966-06-30,2461.0171373107205,1037.727477057024,161.17949080166403,0.0
1966-07-31,1275.0792851911683,200.17178855884802,51.48002710425601,0.0
1966-08-31,1192.5073605288962,126.49135372646403,55.30280139417601,0.0
1966-09-30,1036.623120039936,139.26225153945603,50.57388801331201,0.0
1966-10-31,1305.8596974366721,161.43434242099204,70.76379963340801,0.0
1966-11-30,1651.7216617113602,971.1262538726402,56.66201003059201,0.0
1966-12-31,2560.1261003827203,1532.8758565647363,268.21717091942406,0.0
1967-01-31,3434.5503231436805,734.0292973578241,269.378161629696,0.0
1967-02-28,2477.44090833408,1185.3431983411201,195.21634040524802,0.0
1967-03-31,5239.466124917761,5147.521324033537,229.59299216793605,0.0
1967-04-30,7667.918888647681,4224.307174594561,410.4526913510401,0.0
1967-05-31,5931.5298556262405,4386.279537100801,377.86000092364804,0.0
1967-06-30,2355.9616364544004,959.5446636165121,104.71569869721601,0.0
1967-07-31,1964.0564796211202,840.0192541516801,139.03571676672001,0.0
1967-08-31,2512.2706296422402,1091.8976045875202,158.03632082995202,0.0
1967-09-30,1700.9929747814404,576.1628776074241,84.58242077030401,0.0
1967-10-31,2082.1377299097603,2198.3783851699204,142.235520431616,0.0
1967-11-30,3626.8217115033603,3117.1184728473604,635.9397407631361,0.0
1967-12-31,5612.115826068481,2564.9399643033603,528.0808720942081,0.0
1968-01-31,2592.4073054976,1552.3295301734402,141.78245088614403,0.0
1968-02-29,3329.7779907532804,1820.4900673996804,174.54504239308804,0.0
1968-03-31,7550.687143756801,4283.489383971841,360.64335819571204,0.0
1968-04-30,4504.927124321281,2187.7595676979204,309.33323217100804,0.0
1968-05-31,7264.686993177601,4159.829714904577,175.62108256358403,0.0
1968-06-30,7432.322725002241,3049.4412094924805,206.85456435456004,0.0
1968-07-31,2844.4272401664007,769.9916925296641,264.507664015872,0.0
1968-08-31,2457.9022841856004,287.75579506790405,46.552895797248006,0.0
1968-09-30,2442.3280185600006,375.82118796902404,51.33844287129601,0.0
1968-10-31,2319.4329043507205,233.10428114534403,147.30423597158403,0.0
1968-11-30,4365.325070622721,2627.9166311239683,480.0271834275841,0.0
1968-12-31,3649.192020311041,2331.8923168512006,586.4135760737281,0.0
1969-01-31,3116.5521359155205,1364.8720057344003,463.29192709171207,0.0
1969-02-28,2309.8051765094406,975.5153650944002,407.42278876569605,0.0
1969-03-31,4863.418402176001,1551.7915100881921,137.95967659622403,0.0
1969-04-30,6723.835223270401,5634.769303342081,626.3686466150401,0.0
1969-05-31,3644.3781563904004,2420.8072151500805,298.94094947174403,0.0
1969-06-30,3040.0966501171206,2064.8927703352324,258.87261154406406,0.0
1969-07-31,4107.075429703681,717.6338431810561,123.88620384000002,0.0
1969-08-31,3961.5268382208005,425.6588379709441,104.12104491878402,0.0
1969-09-30,2189.74174695936,162.82186790400002,48.28022343936001,0.0
1969-10-31,2250.3397986662403,228.71516992358403,38.199426052608004,0.0
1969-11-30,3555.4632580915204,2025.5606704189443,137.81809236326401,0.0
1969-12-31,3886.4871947520005,2514.5359773696005,315.13818572236806,0.0
1970-01-31,2539.17163390464,1008.6460756070402,264.53598086246404,0.0
1970-02-28,5474.495951631361,3400.2869387673604,333.7423539333121,0.0
1970-03-31,4087.5368055552008,3568.4890075238404,342.09582367795207,0.0
1970-04-30,15235.879308825602,7123.952265615361,789.8701188372481,0.0
1970-05-31,4581.948947051521,1964.9059850188803,212.77278529228803,0.0
1970-06-30,1987.8426307584002,609.8316082053121,107.60401704960002,0.0
1970-07-31,2538.3221285068803,411.7552662942721,101.54421187891201,0.0
1970-08-31,2410.61315037696,268.78350785126406,65.18538085478401,0.0
1970-09-30,2399.2864117401605,332.72294745600004,130.56897963571203,0.0
1970-10-31,3400.5701072332804,1585.5168743792642,298.96926631833605,0.0
1970-11-30,3334.8750231398403,4407.517172044801,370.2710860369921,0.0
1970-12-31,2200.7853171302404,2290.5497208268803,330.76908504115204,0.0
1971-01-31,2800.8192964147206,1038.3787645286402,278.63777046528,0.0
1971-02-28,4353.43199505408,2897.66291175936,188.50524776294404,0.0
1971-03-31,7006.437352258561,6954.334354529281,751.1326726993922,0.0
1971-04-30,9154.270166261762,6363.644934620161,724.9112727552001,0.0
1971-05-31,5008.400656727041,3235.1997231360006,312.9577885347841,0.0
1971-06-30,1675.2246443827203,595.9563533752321,82.31707304294402,0.0
1971-07-31,1932.6247799040002,296.05263111936006,78.94736829849602,0.0
1971-08-31,2643.0944608972804,178.93415361484804,52.244581962240005,0.0
1971-09-30,1770.3692489318403,446.24518544332807,86.96103588403201,0.0
1971-10-31,1868.0623696742402,373.10277069619207,95.68262463436801,0.0
1971-11-30,1862.3990003558404,417.41863561267206,48.11032235980801,0.0
1971-12-31,7663.671361658881,2388.9790795806725,117.37332912384002,0.0
1972-01-31,4068.5645183385604,2653.0053572044803,418.0982399308801,0.0
1972-02-29,2545.9676770867204,898.4935423641601,220.53160125849604,0.0
1972-03-31,9447.915865420802,9071.86814267904,629.5967671265281,0.0
1972-04-30,11738.748754713602,5575.587093964801,756.3429724723201,0.0
1972-05-31,7632.239661941761,4677.659888532481,471.78698106931205,0.0
1972-06-30,10745.960113198082,13356.490200514563,905.6860213985282,0.0
1972-07-31,5140.640330311681,3089.3679631872005,543.938306185728,0.0
1972-08-31,1882.2207929702404,593.2096192558081,134.98640770406402,0.0
1972-09-30,1805.7653071718403,313.63739285299204,80.81628017356802,0.0
1972-10-31,1849.0900824576004,507.21135615590407,282.37559421542403,0.0
1972-11-30,8758.683819371521,3334.0538345886725,462.47073854054406,0.0
1972-12-31,8030.091356559361,6998.791803678721,802.754284036608,0.0
1973-01-31,7026.259144872961,2293.6645739520004,484.64282942208007,0.0
1973-02-28,4982.632326328321,2768.5380912998403,316.29917643264,0.0
1973-03-31,6104.262619837441,5825.058512440321,646.2753897692161,0.0
1973-04-30,9347.391060019201,4785.263905582081,584.714565278208,0.0
1973-05-31,9688.892229918722,3210.5640666009604,354.781770951168,0.0
1973-06-30,8058.408203151361,1647.7573031884804,125.69848202188803,0.0
1973-07-31,5864.135760737281,567.2430709309441,67.790530741248,0.0
1973-08-31,3003.0015810816003,561.4381173795841,27.665559120384003,0.0
1973-09-30,1870.6108858675202,589.868231357952,47.17586642227201,0.0
1973-10-31,1813.6940242176001,576.9557493120001,62.46696358195201,0.0
1973-11-30,2036.2644384307202,1010.0052842434561,49.46953099622401,0.0
1973-12-31,10813.920545018882,4622.442037678081,194.67832032000004,0.0
1974-01-31,7070.716594022401,3503.0770918963203,438.82617163622405,0.0
1974-02-28,5633.353461012481,2862.2668535193607,291.32371773849604,0.0
1974-03-31,7609.019847736321,4113.30513595392,303.18847646054405,0.0
1974-04-30,9803.2922901504,6100.864598246401,692.6017507937281,0.0
1974-05-31,5361.228565263361,2422.7893944115203,373.58415708825606,0.0
1974-06-30,2594.1063162931205,820.8204321623041,213.16922114457603,0.0
1974-07-31,2018.1416566118403,747.7912848015361,127.22759173785602,0.0
1974-08-31,1774.6167759206403,269.91618171494406,83.36479636684801,0.0
1974-09-30,3568.4890075238404,484.69946311526405,140.70641071564802,0.0
1974-10-31,2742.4865924352002,316.24254273945604,164.03949230745602,0.0
1974-11-30,3949.6337626521604,1219.3517310981122,305.14233887539206,0.0
1974-12-31,7097.617598284801,2743.7608505318403,664.3132210483201,0.0
1975-01-31,6629.540124119041,3796.4396225894407,291.40866827827205,0.0
1975-02-28,7765.045672458241,4529.279612390401,355.999395354624,0.0
1975-03-31,8792.380866816002,4046.1942095308805,626.3686466150401,0.0
1975-04-30,6619.346059345921,2308.6725026457602,267.79241822054405,0.0
1975-05-31,6727.799581793281,3919.0515683328003,267.53756660121604,0.0
1975-06-30,5004.719466670081,2916.0688620441606,149.00324676710403,0.0
1975-07-31,2204.1833387212805,887.7897743523841,117.88303236249601,0.0
1975-08-31,1968.8703435417603,431.6620094484481,25.966548324864004,0.0
1975-09-30,4120.101179136001,6156.422251259905,410.2261565783041,0.0
1975-10-31,6762.062966169601,3031.6015961395206,491.2406546780161,0.0
1975-11-30,5443.913757312001,1769.5197435340804,236.67220381593603,0.0
1975-12-31,3839.1980609433604,2874.4430975539203,383.46673654886405,0.0
1976-01-31,6911.859084641281,2694.06478476288,319.24412847820804,0.0
1976-02-29,11272.653459809282,7903.231883827201,630.8993420697601,0.0
1976-03-31,7711.810000865281,4882.3906893926405,817.3940937246721,0.0
1976-04-30,5048.327410421761,2097.1739754501123,388.11069938995206,0.0
1976-05-31,5501.680124359681,2885.4866677248006,438.82617163622405,0.0
1976-06-30,2224.0051313356803,3860.7754980464642,290.92728188620805,0.0
1976-07-31,3524.8810637721604,1022.8894494428162,289.45480586342404,0.0
1976-08-31,3387.2611893350404,1142.3015915212802,119.38382523187201,0.0
1976-09-30,1646.9077977907202,321.39620881920007,103.97946068582402,0.0
1976-10-31,7782.602117345281,3317.6583804119045,497.4986777748481,0.0
1976-11-30,4156.9130797056005,1643.7929446656003,200.31337279180804,0.0
1976-12-31,2963.0748273868803,1183.8990391649281,107.85886866892801,0.0
1977-01-31,1928.3772529152002,492.99629916672006,224.18447446886404,0.0
1977-02-28,2361.0586688409603,1824.4544259225604,284.61262509619206,0.0
1977-03-31,15383.693248035843,6790.096644295681,712.3669097149441,0.0
1977-04-30,10162.916241868801,3444.4612194508804,366.41999490048005,0.0
1977-05-31,4449.426105000961,2070.6694070400004,147.89888975001602,0.0
1977-06-30,1409.8957918156802,601.6197226936321,56.37884156467201,0.0
1977-07-31,1463.5845329541123,901.0703754040321,63.85448906496001,0.0
1977-08-31,1426.9425334640641,832.3737055718401,103.52639114035202,0.0
1977-09-30,4831.42036552704,3956.9111922263046,507.0131382297601,0.0
1977-10-31,9161.066209443841,4228.27153311744,889.0073987558401,0.0
1977-11-30,5919.636780057601,6143.339868134401,534.7919647365121,0.0
1977-12-31,8980.971065118722,5982.783347957761,675.1019395998721,0.0
1978-01-31,11196.197974010882,4665.200476032001,502.3691753886721,0.0
1978-02-28,3924.9981061171206,1449.8225455104002,195.75436049049603,0.0
1978-03-31,8153.835976166401,9364.097999508482,642.3676649395201,0.0
1978-04-30,9981.405255214082,6715.623337758721,707.8362142602241,0.0
1978-05-31,5947.104121251841,4408.083508976641,133.82541699379203,0.0
1978-06-30,2588.4429469747206,1025.664500408832,89.76440369664002,0.0
1978-07-31,1528.2602105702401,412.91625700454404,47.31745065523201,0.0
1978-08-31,1571.3018173900803,906.9885963417602,63.57132059904001,0.0
1978-09-30,1247.49867661056,334.81839410380803,27.580608580608004,0.0
1978-10-31,1552.3295301734402,521.058294139392,104.14936176537601,0.0
1978-11-30,1497.1116793190401,477.22381561497605,139.60205369856,0.0
1978-12-31,2631.7677222604802,1084.648491859968,291.01223242598405,0.0
1979-01-31,9757.41899867136,5123.650222356481,453.8907340231681,0.0
1979-02-28,3555.7464265574404,1382.1452821555201,307.74748876185606,0.0
1979-03-31,12431.945159285762,9969.512179645442,959.5729804631042,0.0
1979-04-30,7388.431612784641,3813.1465620787208,393.43426654924804,0.0
1979-05-31,7972.324989511681,1433.9084777256962,157.32839966515203,0.0
1979-06-30,3352.1482995609604,737.0875167897601,67.53567912192001,0.0
1979-07-31,1419.8066881228801,441.94102476134407,49.21467937689601,0.0
1979-08-31,1396.0205369856003,412.85962331136005,67.59231281510401,0.0
1979-09-30,2052.68820945408,767.1316910238721,179.33058946713604,0.0
1979-10-31,4235.917081697281,2285.226153667584,193.17752745062404,0.0
1979-11-30,4672.27968768,3203.2016864870407,450.1529102730241,0.0
1979-12-31,3645.2276617881607,3178.5660299520005,252.84112321996804,0.0
1980-01-31,2128.8605267865605,1004.9648855500801,308.3421425402881,0.0
1980-02-29,1314.4680188006403,517.9151241676801,67.11092642304001,0.0
1980-03-31,7253.643423006721,6276.145878650881,432.82300015872005,0.0
1980-04-30,9632.258536734722,6389.979601950721,455.2782595061761,0.0
1980-05-31,3663.6336120729607,1867.5526664355843,167.97553398374401,0.0
1980-06-30,1475.0245389772801,450.54934612531207,98.62757667993601,0.0
1980-07-31,1615.1929296076803,284.92411040870405,44.31586491648,0.0
1980-08-31,1573.8503335833602,222.08902782105602,31.998036648960003,0.0
1980-09-30,1463.1314634086402,148.23869190912004,38.879030370816004,0.0
1980-10-31,1431.4165952256003,373.55584024166404,146.93611696588803,0.0
1980-11-30,1742.3355708057602,511.09076413900806,47.543985427968,0.0
1980-12-31,1783.1118298982403,757.2491115632641,398.95605163468804,0.0
1981-01-31,1067.5451165184002,403.2318954700801,120.82798440806401,0.0
1981-02-28,8732.34915204096,6101.147766712321,459.69568757452805,0.0
1981-03-31,2267.3299066214404,1536.3588286955521,240.55161179904005,0.0
1981-04-30,2797.9876117555204,1881.0881191065603,201.36109611571203,0.0
1981-05-31,6532.413340308481,2690.7800305582086,185.24881040486403,0.0
1981-06-30,1616.6087719372802,1567.8754789524482,116.97689327155202,0.0
1981-07-31,1389.2244938035203,691.4407600834561,53.717057985024006,0.0
1981-08-31,1461.4324526131202,707.6946300272641,37.74635650713601,0.0
1981-09-30,1434.8146168166402,871.1394685562881,264.33776293632,0.0
1981-10-31,1881.6544560384002,2556.2750092462084,474.5903488819201,0.0
1981-11-30,2082.98723530752,2682.1717091942405,656.611038775296,0.0
1981-12-31,2031.1674060441603,1727.3276421120004,361.9176162923521,0.0
1982-01-31,2768.8212597657603,1361.7571526092802,287.69916137472006,0.0
1982-02-28,3258.9858742732804,1773.7672705228802,229.30982370201605,0.0
1982-03-31,6524.484623262721,6224.750802086401,388.39386785587203,0.0
1982-04-30,10077.116196695042,3874.0277822515204,426.0552738232321,0.0
1982-05-31,2438.6468285030405,1428.0468904811523,89.11311622502402,0.0
1982-06-30,3432.8513123481603,5567.658376919041,222.08902782105605,0.0
1982-07-31,1944.8010239385603,1132.4473289072641,112.87095051571201,0.0
1982-08-31,1453.22056710144,512.8464086277121,33.612096904704,0.0
1982-09-30,1490.0324676710402,375.2265341905921,27.240806421504004,0.0
1982-10-31,1439.9116492032003,283.11183222681603,51.64992818380801,0.0
1982-11-30,1377.8977551667201,787.5198205701121,186.74960327424003,0.0
1982-12-31,2201.6348225280003,1352.4409100805121,299.62055378995206,0.0
1983-01-31,2464.1319904358406,814.3641911393281,289.62470694297605,0.0
1983-02-28,4139.35663481856,2027.7693844531202,265.158951487488,0.0
1983-03-31,6365.3439454156805,3787.6614001459207,144.98225455104003,0.0
1983-04-30,14651.419595166723,6437.835072691201,718.6815665049601,0.0
1983-05-31,7308.861273861121,3620.5920052531205,516.35769760512,0.0
1983-06-30,3795.5901171916803,1356.3203180636162,75.06796031539201,0.0
1983-07-31,1845.6920608665603,609.7183408189441,66.148153638912,0.0
1983-08-31,1517.4998088652803,311.513629358592,50.80042278604801,0.0
1983-09-30,1397.7195477811201,193.77218122905603,22.908328892928004,0.0
1983-10-31,1357.2264571545602,207.93060452505603,24.097636449792002,0.0
1983-11-30,1997.7535270656003,1098.3821624570883,88.40802674488322,0.0
1983-12-31,8461.0737616896,5092.784859571201,464.42460095539207,0.0
1984-01-31,2209.8467080396804,672.5251065600002,315.19481941555205,0.0
1984-02-29,7052.310643737601,6314.515205783041,359.95525882352644,0.0
1984-03-31,4265.08343368704,3424.6394268364807,399.94714126540805,0.0
1984-04-30,11959.053821199363,10789.568056949762,477.25213246156807,0.0
1984-05-31,11119.742488212481,7254.209759938561,608.5856669552641,0.0
1984-06-30,5360.3790598656005,2525.8627160064,259.29170087362564,0.0
1984-07-31,3989.843684812801,2118.5531946270726,105.76342202112002,0.0
1984-08-31,1822.4722466611204,2558.6819412065283,187.73786122030083,0.0
1984-09-30,1367.4205219276803,699.3411602826241,207.01880206479365,0.0
1984-10-31,1492.6376175575042,420.1936865786881,122.59212395074562,0.0
1984-11-30,1594.2384631296002,895.0955207731201,239.23771011717125,0.0
1984-12-31,3195.5561379072005,3234.0670492723207,346.76810336563204,0.0
1985-01-31,2113.8525980928002,1579.2305344358404,407.25288768614405,0.0
1985-02-28,2148.9654878668803,2341.5200446924805,296.59065120460804,0.0
1985-03-31,4169.6556606720005,4030.3367754393607,431.46379152230406,0.0
1985-04-30,2509.1557765171206,2829.2210935464964,285.95767530931204,0.0
1985-05-31,1969.4366804736003,611.332401074688,37.330098862233605,0.0
1985-06-30,1595.9374739251202,501.1515509852161,70.041720045312,0.0
1985-07-31,1604.4325279027203,319.32907901798404,44.307369862502405,0.0
1985-08-31,1256.1353148211201,238.05972929894403,29.678886913075203,0.0
1985-09-30,3679.4060956247044,202.55040367257604,50.885373325824006,0.0
1985-10-31,3358.3780058112006,240.24012648652803,34.917503532595205,0.0
1985-11-30,6177.886420976641,2235.4451373588486,195.61277625753604,0.0
1985-12-31,5266.650297646081,2694.6311216947206,305.1706557219841,0.0
1986-01-31,3219.6254575104003,2960.5263111936006,307.039567597056,0.0
1986-02-28,3598.2216964454406,3405.3839711539204,349.68473856460804,0.0
1986-03-31,14078.569788610563,5474.779120097281,535.2450342819841,0.0
1986-04-30,5484.690016404481,4292.550774881281,326.91799390464007,0.0
1986-05-31,4487.653847900161,1284.9901814983682,261.29087024302083,0.0
1986-06-30,6085.007164154881,2216.0197805967364,223.92962284953603,0.0
1986-07-31,2297.6289324748805,1099.4582026275841,139.67850918435843,0.0
1986-08-31,2627.8033637376,658.9896538890241,288.97341947136005,0.0
1986-09-30,1396.8700423833602,294.41025401702404,42.693309606758405,0.0
1986-10-31,1708.0721864294403,762.6859461089281,152.542852591104,0.0
1986-11-30,5898.399145113601,2169.013815254016,222.37219628697605,0.0
1986-12-31,5195.858181166081,3051.1402202880004,480.7634214389761,0.0
1987-01-31,3349.0334464358407,1352.4125932339202,350.392659729408,0.0
1987-02-28,1788.2088622848003,663.1805471846401,293.22094646016006,0.0
1987-03-31,6149.28640591872,3785.3960524185604,327.22947921715206,0.0
1987-04-30,11511.081308113922,6330.2310556416005,464.6794525747201,0.0
1987-05-31,1860.9831580262403,1115.4572209520643,154.44008131276803,0.0
1987-06-30,1734.9731906918403,809.6919114516481,73.11409790054401,0.0
1987-07-31,2543.41916089344,1251.406401440256,36.755266876416,0.0
1987-08-31,1737.5217068851202,309.67303433011205,33.38556213196801,0.0
1987-09-30,6734.878793441281,1344.4272424949763,168.40028668262403,0.0
1987-10-31,3500.8117441689606,952.2389171957761,48.620025598464004,0.0
1987-11-30,3114.0036197222403,858.5667886694401,252.21815259494403,0.0
1987-12-31,3823.0574583859207,2084.9694145689605,320.63165396121605,0.0
1988-01-31,2053.25454638592,943.2341599795202,295.9110468864001,0.0
1988-02-29,4091.5011640780804,1764.1395426816002,250.00943856076805,0.0
1988-03-31,6208.751783761921,3336.8572024012806,110.63391963494402,0.0
1988-04-30,3253.6056734208005,2430.4349429913605,332.58136322304006,0.0
1988-05-31,5057.105632865281,3945.9525725952008,224.69417770752003,0.0
1988-06-30,2068.2624750796804,628.2941921832961,100.63807278796801,0.0
1988-07-31,1908.8386287667204,605.5557643699201,47.54398542796801,0.0
1988-08-31,1756.2108256358404,395.41644581068806,33.66873059788801,0.0
1988-09-30,1390.6403361331202,313.09937276774406,30.667144859136005,0.0
1988-10-31,1412.7274764748802,260.288453873664,39.19051568332801,0.0
1988-11-30,3244.8274509772805,600.5719993697281,238.93755154329602,0.0
1988-12-31,1805.1989702400003,441.00656882380804,260.5999391861761,0.0
1989-01-31,1591.6899469363202,481.7545110696961,121.02620233420802,0.0
1989-02-28,1951.3138986547203,674.0825331225601,39.020614603776,0.0
